Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
2721.0468750000,3,555.5128173828,1236.4102783203,2398.3332519531,3581.0256347656,1472.6922607422,5158.7177734375,7401.9228515625,7158.9741210938,6979.1025390625,4383.7177734375,7978.3334960938,2240.5126953125,3106.5385742188,2140.7692871094,4408.5898437500,7868.2050781250,,,
2721.0546875000,3,7133.9741210938,3249.6154785156,624.2307739258,2035.2563476563,6448.7177734375,6794.2309570313,5112.3076171875,2940.5129394531,7288.7177734375,3588.2050781250,3279.7436523438,2916.6667480469,7789.4873046875,3304.8718261719,819.8717651367,3955.8974609375,,,
2721.0625000000,3,6295.8974609375,3002.9487304688,2984.3588867188,2806.9230957031,7091.6665039063,7502.0512695313,1228.2050781250,5303.0771484375,2361.7949218750,2716.4101562500,7239.3588867188,3979.8718261719,6578.4614257813,4715.6411132813,1194.2307128906,1091.5384521484,,,
2721.0703125000,3,5637.3076171875,7480.1284179688,1551.0256347656,5703.2050781250,1762.4359130859,4748.8461914063,5192.8203125000,3297.8205566406,3470.5129394531,7945.5126953125,1845.8974609375,7257.6923828125,907.3076782227,5335.5126953125,3961.5385742188,2138.0769042969,,,
2721.0781250000,3,6776.1538085938,7304.7436523438,1000.3845825195,7184.2309570313,4711.5385742188,6435.3847656250,4333.2050781250,8373.0771484375,5595.5126953125,3219.2307128906,3895.3845214844,2947.6923828125,1245.0000000000,6107.4360351563,1520.2563476563,2916.0256347656,,,
2721.0859375000,3,8312.9482421875,6564.3588867188,971.5384521484,3961.4101562500,495.0000000000,4410.2563476563,3366.1538085938,5789.4873046875,1452.4359130859,3387.6923828125,2210.5126953125,1077.1794433594,3246.7949218750,3851.1538085938,4288.3334960938,246.9230651855,,,
2721.0937500000,3,435.3846130371,7557.6923828125,2561.7949218750,1102.1794433594,5066.0258789063,3162.3076171875,6774.2309570313,5263.7177734375,2078.2050781250,1794.8718261719,503.2051086426,4573.8461914063,3082.8205566406,86.1538391113,2186.4101562500,279.2307739258,,,
2721.1015625000,3,7622.0512695313,44.6153755188,2620.0000000000,8385.3847656250,3717.4357910156,5022.5639648438,3700.6411132813,6890.0000000000,1007.1795043945,7536.4101562500,6431.9228515625,6617.8203125000,3820.2563476563,8209.2304687500,2279.3588867188,1295.5128173828,,,
2721.1093750000,3,4785.8974609375,689.1025390625,2686.4101562500,7671.1538085938,2458.3332519531,5171.4101562500,2296.7949218750,3919.3588867188,1904.4871826172,3767.1794433594,1427.3077392578,3203.0769042969,7934.7436523438,5126.0258789063,4894.3588867188,3838.0769042969,,,
2721.1171875000,3,6961.6665039063,1732.4359130859,4074.4870605469,7524.7436523438,1609.3590087891,1920.0000000000,3243.9743652344,2098.5898437500,7237.5639648438,5651.7949218750,2674.6154785156,177.0512695313,521.5384521484,4595.8974609375,7405.1284179688,5617.0512695313,,,
2721.1250000000,3,1350.7691650391,3264.1025390625,5843.5898437500,6121.5385742188,2246.5385742188,1718.4615478516,8234.8720703125,5002.0512695313,7925.8974609375,5992.3076171875,1592.9487304688,7377.1796875000,6078.7177734375,928.3333129883,7672.1796875000,3739.6154785156,,,
2721.1328125000,3,4969.4873046875,2756.0256347656,7487.0512695313,6517.5639648438,400.2564086914,223.4615325928,3071.6667480469,8032.8203125000,7257.8203125000,169.8717803955,7831.5385742188,2159.3588867188,1609.4871826172,8068.7177734375,8393.7177734375,2509.3588867188,,,
2721.1406250000,3,1944.3590087891,4056.2819824219,3255.5129394531,3251.5385742188,7598.8461914063,2875.6411132813,4892.9487304688,7895.7690429688,850.0000000000,5474.4873046875,1924.7435302734,1814.8718261719,5975.3847656250,4696.5385742188,2418.8461914063,8034.3588867188,,,
2721.1484375000,3,1380.3846435547,2758.3332519531,537.3076782227,6028.3334960938,5963.0771484375,7407.3076171875,440.7692260742,3073.2050781250,4401.7949218750,5897.1796875000,6417.6923828125,1390.3846435547,7388.8461914063,4733.0771484375,1330.1281738281,242.6923065186,,,
2721.1562500000,3,764.6153564453,5240.6411132813,6689.6152343750,7416.7949218750,8347.4355468750,8051.0258789063,1161.9230957031,3095.8974609375,7024.2309570313,5300.3847656250,7836.5385742188,951.9230957031,48.8461456299,1703.2050781250,8235.6406250000,8237.3076171875,,,
2721.1640625000,3,6876.2822265625,8290.0000000000,8312.1796875000,5461.9228515625,7795.7690429688,631.2820434570,749.1025390625,3260.7692871094,7296.2822265625,6350.0000000000,7967.4360351563,7894.4873046875,2042.0512695313,1274.8718261719,2757.0512695313,7194.4873046875,,,
2721.1718750000,3,3063.2050781250,2764.1025390625,7894.8715820313,5999.6152343750,1637.6922607422,5622.8203125000,8029.7436523438,4672.3076171875,7234.6152343750,1458.0769042969,1496.4102783203,4073.0769042969,325.6410217285,2202.6923828125,5623.0771484375,3952.1794433594,,,
2721.1796875000,3,7119.3588867188,2387.9487304688,6202.6923828125,8342.4355468750,5254.7436523438,3431.4101562500,6586.4101562500,4128.5898437500,2673.5898437500,6567.6923828125,5050.2563476563,6557.9487304688,4864.7436523438,3742.9487304688,2120.6411132813,7731.9228515625,,,
2721.1875000000,3,6875.8974609375,3147.1794433594,3802.4357910156,1366.9230957031,1483.4615478516,1804.4871826172,7216.0258789063,6449.4873046875,710.2564086914,5800.1284179688,1598.7178955078,553.7179565430,3448.7180175781,3452.0512695313,5740.6411132813,277.5640869141,,,
2721.1953125000,3,5351.5385742188,4909.6152343750,270.3846130371,3067.9487304688,449.7435913086,664.6153564453,1211.0256347656,2112.4357910156,5132.6923828125,2349.4870605469,6112.5639648438,163.7179412842,949.8717651367,3778.4614257813,3178.5898437500,2616.1538085938,,,
2721.2031250000,3,794.3589477539,5367.1796875000,6013.3334960938,5354.1025390625,5636.4101562500,7409.2309570313,466.5384521484,7576.4101562500,2052.6923828125,2767.5642089844,374.1025695801,2818.2050781250,6082.8203125000,4390.5126953125,1516.5384521484,4821.2822265625,,,
2721.2109375000,3,5334.7436523438,5641.4101562500,5430.6411132813,2891.5385742188,4795.0000000000,5403.3334960938,3835.6411132813,5049.4873046875,6425.6411132813,3790.1281738281,8216.9228515625,6240.7690429688,6936.7949218750,2090.3845214844,7227.1796875000,2285.8974609375,,,
2721.2187500000,3,3800.1281738281,6667.5639648438,5674.4873046875,4244.2309570313,5490.3847656250,7538.5898437500,7764.8715820313,2473.9743652344,4609.4873046875,1851.0256347656,6792.9487304688,1422.0512695313,2702.9487304688,7802.8203125000,2319.2307128906,2889.7436523438,,,
2721.2265625000,3,6262.6923828125,6280.0000000000,5531.4101562500,1701.2821044922,1309.8718261719,3721.4101562500,313.3333129883,6243.8461914063,1073.0769042969,1018.2051391602,1645.7691650391,1407.8205566406,4205.5126953125,6744.8715820313,4900.1284179688,1361.9230957031,,,
2721.2343750000,3,757.8204956055,6219.6152343750,1175.3846435547,4513.4614257813,4982.0512695313,4383.5898437500,4528.8461914063,5299.7436523438,600.7692260742,6276.4101562500,4170.1284179688,8095.2563476563,1335.3846435547,2892.4357910156,4816.5385742188,5755.1284179688,,,
2721.2421875000,3,6445.6411132813,154.1025543213,4089.2307128906,223.8461456299,4138.0771484375,8012.1796875000,4946.6665039063,5168.3334960938,2829.1025390625,4691.5385742188,5793.4614257813,1794.7435302734,5223.7177734375,931.0256347656,349.4871826172,8013.3334960938,,,
2721.2500000000,3,6674.4873046875,6820.2563476563,6946.6665039063,3116.1538085938,7399.4873046875,901.2820434570,7352.9487304688,2681.1538085938,6330.0000000000,8050.7690429688,726.1538085938,3801.6667480469,7156.1538085938,7348.2050781250,7997.6923828125,6975.3847656250,,,
2721.2578125000,3,5666.4101562500,731.5384521484,2357.1794433594,2728.4614257813,2516.4101562500,827.5640869141,5585.6411132813,5097.9487304688,3046.9230957031,1964.8718261719,5792.5639648438,1518.9743652344,5192.0512695313,4225.1284179688,4389.7436523438,1608.9743652344,,,
2721.2656250000,3,6841.9228515625,1428.4615478516,3307.6923828125,6577.4360351563,6445.6411132813,1246.4102783203,7247.1796875000,5.7692217827,7446.5385742188,600.7692260742,6151.6665039063,478.9743652344,5849.6152343750,2799.6154785156,3897.4357910156,5843.8461914063,,,
2721.2734375000,3,2113.5898437500,1475.6409912109,8036.1538085938,2902.6923828125,2344.6154785156,1559.1025390625,2006.6666259766,8376.9228515625,8187.8203125000,7360.6411132813,2538.4614257813,6295.0000000000,1702.1794433594,1851.9230957031,7070.1284179688,3699.1025390625,,,
2721.2812500000,3,5302.0512695313,7232.0512695313,4501.2822265625,6386.0258789063,7152.5639648438,3883.7180175781,4961.0258789063,5782.9487304688,4272.0512695313,4570.3847656250,5721.7949218750,1725.1281738281,6110.1284179688,7314.4873046875,2435.0000000000,24.2307605743,,,
2721.2890625000,3,1871.6666259766,5354.2309570313,8158.7177734375,6396.5385742188,54.8717842102,5027.5639648438,2796.1538085938,4756.7949218750,4473.9741210938,5783.4614257813,4935.0000000000,480.8974304199,5071.1538085938,8255.1279296875,1334.3590087891,1456.0256347656,,,
2721.2968750000,3,1759.1025390625,6234.6152343750,1237.3077392578,523.3333129883,2123.5898437500,4618.8461914063,1516.4102783203,3008.2050781250,3183.0769042969,4243.3334960938,1168.9743652344,2869.7436523438,4567.0512695313,2581.9230957031,678.8461303711,6072.4360351563,,,
2721.3046875000,3,7870.2563476563,6482.5639648438,5524.1025390625,5769.6152343750,2374.7436523438,6558.4614257813,6438.9741210938,5911.0258789063,765.6409912109,7282.6923828125,1612.8205566406,3564.4870605469,402.6922912598,4286.9228515625,2571.7949218750,7770.3847656250,,,
2721.3125000000,3,1196.0256347656,3458.7180175781,5008.5898437500,6360.7690429688,4171.5385742188,4255.8974609375,3858.4614257813,3396.1538085938,7754.8715820313,4593.3334960938,367.5640869141,5078.4614257813,559.7435913086,1261.6666259766,2394.7436523438,5764.3588867188,,,
2721.3203125000,3,8133.9746093750,4207.8203125000,4139.3588867188,5599.6152343750,3522.0512695313,7185.5126953125,4361.1538085938,4584.8715820313,2233.4614257813,6716.0258789063,1793.5897216797,4001.2819824219,3430.6411132813,714.2307739258,3648.4614257813,1742.8205566406,,,
2721.3281250000,3,3828.5898437500,2097.0512695313,4857.4360351563,2189.3588867188,1630.5128173828,6328.9741210938,2815.8974609375,7275.5126953125,139.1025543213,6804.6152343750,2937.4357910156,3245.1281738281,3761.9230957031,7782.5639648438,5742.6923828125,4168.0771484375,,,
2721.3359375000,3,1361.9230957031,7562.9487304688,1418.4615478516,2151.4101562500,1046.1538085938,683.7179565430,5232.4360351563,1676.1538085938,2303.5898437500,3543.4614257813,1319.6153564453,4345.5126953125,1022.3076782227,2811.6667480469,3631.2819824219,1495.5128173828,,,
2721.3437500000,3,1120.5128173828,199.1025543213,437.9486999512,2113.5898437500,4337.9487304688,3278.2050781250,905.0000000000,3008.9743652344,7906.0258789063,5408.7177734375,6579.6152343750,7588.0771484375,6220.1284179688,5718.2050781250,5860.7690429688,7026.1538085938,,,
2721.3515625000,3,2749.3588867188,6649.2309570313,5333.2050781250,366.1538391113,2096.7949218750,8049.3588867188,4509.4873046875,1115.7691650391,7622.9487304688,3319.6154785156,4913.8461914063,1122.0512695313,1083.9743652344,4888.7177734375,1462.3077392578,8235.1279296875,,,
2721.3593750000,3,5025.7690429688,5237.8203125000,1126.9230957031,3513.0769042969,7936.4101562500,780.2564086914,1135.1281738281,3076.6667480469,7638.4614257813,3046.6667480469,7664.7436523438,6534.2309570313,333.0769042969,2852.5642089844,4756.4101562500,4141.6665039063,,,
2721.3671875000,3,7819.3588867188,5067.4360351563,5656.0258789063,4566.9228515625,5749.4873046875,2953.9743652344,5725.5126953125,5706.9228515625,768.7179565430,5670.1284179688,803.7179565430,1332.9487304688,2861.1538085938,2337.8205566406,1017.1795043945,230.2564086914,,,
2721.3750000000,3,7275.1284179688,5664.7436523438,489.1025695801,6861.6665039063,2272.0512695313,105.1281967163,920.1281738281,7115.2563476563,5323.2050781250,3949.2307128906,6349.8715820313,5762.1796875000,2950.6411132813,6172.9487304688,1772.3077392578,1996.6666259766,,,
2721.3828125000,3,1585.7691650391,2669.6154785156,8104.2309570313,4077.1794433594,7021.5385742188,3994.6154785156,5829.6152343750,5742.9487304688,6425.1284179688,3883.5898437500,8026.2822265625,8350.0000000000,434.3589782715,4897.6923828125,1399.6153564453,3509.2307128906,,,
2721.3906250000,3,4223.3334960938,5324.2309570313,620.5128173828,8334.7431640625,237.3076782227,7363.5898437500,7884.1025390625,7537.1796875000,8068.2050781250,3286.0256347656,2035.5128173828,2919.6154785156,3412.0512695313,6346.5385742188,5172.5639648438,6689.8715820313,,,
2721.3984375000,3,678.0769042969,5634.8715820313,5771.4101562500,2767.0512695313,5917.1796875000,1839.1025390625,348.2051086426,6910.7690429688,93.9743499756,7198.4614257813,1163.2050781250,3390.2563476563,2440.3845214844,4209.7436523438,3896.2819824219,3840.2563476563,,,
2721.4062500000,3,3792.1794433594,7603.7177734375,2852.9487304688,473.0769042969,2070.1281738281,2010.0000000000,7049.1025390625,3904.7436523438,6328.7177734375,2173.9743652344,30.6410160065,7224.7436523438,4469.1025390625,7903.5898437500,4000.7692871094,1486.0256347656,,,
2721.4140625000,3,2349.4870605469,6219.4873046875,704.6153564453,7101.5385742188,7506.9228515625,7105.7690429688,1056.2821044922,8355.2568359375,3780.1281738281,4405.5126953125,3463.3332519531,1977.8205566406,3117.4357910156,2812.9487304688,7814.7436523438,7684.1025390625,,,
2721.4218750000,3,1044.8718261719,2312.9487304688,4381.2822265625,153.4615325928,6612.9487304688,1955.6409912109,3334.6154785156,463.7179260254,6015.1284179688,6773.3334960938,4323.2050781250,145.8974304199,1265.7691650391,2533.4614257813,8115.6411132813,8230.1279296875,,,
2721.4296875000,3,358.8461303711,3840.5129394531,4072.1794433594,5347.9487304688,2291.9230957031,547.4359130859,3133.8461914063,4822.8203125000,1444.7435302734,536.0256347656,1296.6666259766,7555.8974609375,1.1538372040,7381.2822265625,562.8204956055,2847.9487304688,,,
2721.4375000000,3,555.6409912109,3843.3332519531,3391.4101562500,4138.9741210938,227.9487152100,4546.4101562500,4871.0258789063,268.8461303711,8244.1025390625,589.2307739258,5380.5126953125,2948.9743652344,3286.5385742188,7748.0771484375,7083.7177734375,1789.2307128906,,,
2721.4453125000,3,7392.1796875000,5421.9228515625,6085.3847656250,4264.3588867188,8148.8461914063,1863.3333740234,440.6410217285,319.7435913086,7791.7949218750,1753.0769042969,1733.8461914063,773.2051391602,7620.6411132813,7369.6152343750,4617.4360351563,7688.7177734375,,,
2721.4531250000,3,5005.3847656250,4477.6923828125,6323.5898437500,7276.7949218750,1456.6666259766,1698.5897216797,4008.0769042969,8171.5385742188,5517.9487304688,1763.4615478516,6252.8203125000,4953.9741210938,7042.6923828125,1950.3846435547,6422.9487304688,2419.3588867188,,,
2721.4609375000,3,6080.6411132813,5922.1796875000,5112.5639648438,2113.5898437500,5883.3334960938,7963.7177734375,1911.7949218750,8184.6152343750,8176.4101562500,960.5128173828,6855.2563476563,5668.4614257813,3555.5129394531,4585.5126953125,7891.2822265625,5391.2822265625,,,
2721.4687500000,3,728.7179565430,7812.4360351563,3675.2563476563,7158.0771484375,1531.0256347656,3376.4101562500,5746.9228515625,3964.2307128906,579.2307739258,3397.4357910156,4799.3588867188,3752.6923828125,6758.2050781250,3284.7436523438,598.0769042969,6371.9228515625,,,
2721.4765625000,3,2820.2563476563,1831.4102783203,7090.2563476563,3832.0512695313,1924.2307128906,5783.7177734375,5638.4614257813,579.8717651367,6354.4873046875,5462.6923828125,7050.2563476563,7712.5639648438,1552.9487304688,4328.0771484375,5258.7177734375,4766.9228515625,,,
2721.4843750000,3,3648.7180175781,1831.9230957031,3924.6154785156,1154.2307128906,7099.1025390625,3663.5898437500,3819.6154785156,8063.4614257813,6957.6923828125,34.1025543213,2037.6922607422,488.8461608887,8268.5898437500,7653.0771484375,4747.0512695313,384.2307739258,,,
2721.4921875000,3,3407.9487304688,2186.1538085938,6427.9487304688,1399.4871826172,7236.7949218750,2448.7180175781,429.1025695801,7628.8461914063,5040.1284179688,4698.8461914063,7495.1284179688,2678.3332519531,340.0000000000,8008.3334960938,1240.6409912109,6196.2822265625,,,
2721.5000000000,3,768.8461303711,4880.6411132813,3954.2307128906,2632.9487304688,1501.2821044922,6818.9741210938,4150.5126953125,6120.6411132813,1767.9487304688,3088.2050781250,6076.7949218750,6602.6923828125,543.0769042969,5766.9228515625,2911.7949218750,5359.7436523438,,,
2721.5078125000,3,1122.5640869141,313.9743652344,299.1025695801,871.2820434570,3726.6667480469,4580.1284179688,2721.2819824219,7248.7177734375,2105.5126953125,4976.1538085938,5598.2050781250,4695.8974609375,4069.1025390625,1358.3333740234,647.9487304688,6126.0258789063,,,
2721.5156250000,3,261.9230651855,5607.4360351563,5736.5385742188,7926.0258789063,215.7692260742,3862.3076171875,3741.1538085938,2138.5898437500,6288.5898437500,6571.6665039063,2637.4357910156,4488.5898437500,6688.9741210938,6232.9487304688,6745.6411132813,1224.8718261719,,,
2721.5234375000,3,936.5384521484,2770.8974609375,2993.8461914063,1866.0256347656,2472.4357910156,2943.3332519531,496.6666564941,8002.0512695313,1386.6666259766,3799.3588867188,2891.9230957031,4184.2309570313,7181.6665039063,7543.8461914063,5843.9741210938,3636.7949218750,,,
2721.5312500000,3,8067.5639648438,2869.6154785156,4856.2822265625,7050.3847656250,8401.2822265625,6431.1538085938,2979.6154785156,5807.6923828125,6337.3076171875,649.3589477539,2532.3076171875,1487.1794433594,6802.8203125000,1635.7691650391,2629.8718261719,3218.9743652344,,,
2721.5390625000,3,917.8204956055,5993.7177734375,1292.9487304688,4814.7436523438,2629.6154785156,6416.2822265625,1239.4871826172,1634.8718261719,2499.7436523438,1433.9743652344,6469.2309570313,1280.7691650391,1901.1538085938,1784.8718261719,6760.1284179688,2964.1025390625,,,
2721.5468750000,3,4018.7180175781,7372.9487304688,7520.3847656250,616.1538085938,8244.6152343750,5052.0512695313,1593.8461914063,1759.7435302734,2701.4101562500,2044.6153564453,2478.7180175781,86.9230651855,4477.0512695313,6358.9741210938,2605.5126953125,2134.1025390625,,,
2721.5546875000,3,1284.6153564453,2067.5642089844,386.5384521484,2939.8718261719,5165.0000000000,449.2307739258,980.2564086914,596.6666870117,1245.6409912109,2465.6411132813,842.9487304688,5458.2050781250,2416.6667480469,1873.3333740234,5835.8974609375,6090.7690429688,,,
2721.5625000000,3,5374.7436523438,2634.4870605469,2767.4357910156,2149.6154785156,5217.4360351563,2109.6154785156,1833.4615478516,4181.9228515625,632.0512695313,1297.6922607422,1494.6153564453,6396.6665039063,7312.1796875000,1760.7691650391,7586.4101562500,4545.7690429688,,,
2721.5703125000,3,3007.6923828125,5055.5126953125,3428.8461914063,5422.3076171875,6071.4101562500,5457.6923828125,1084.6153564453,8145.3847656250,5303.8461914063,569.4871826172,1273.5897216797,1742.3077392578,3276.7949218750,348.4615173340,7434.2309570313,2932.1794433594,,,
2721.5781250000,3,7780.6411132813,26.9230670929,5615.6411132813,8358.7177734375,5826.9228515625,428.3333129883,3929.7436523438,2617.9487304688,4946.5385742188,1152.6922607422,6341.1538085938,3319.4870605469,4097.8203125000,6150.7690429688,4113.2050781250,4798.8461914063,,,
2721.5859375000,3,1401.2821044922,5288.0771484375,827.5640869141,3885.7692871094,216.6666564941,3821.5385742188,2650.5126953125,2594.6154785156,2444.6154785156,1228.2050781250,4821.5385742188,132.0512695313,7494.1025390625,756.0256347656,5250.0000000000,3403.3332519531,,,
2721.5937500000,3,2289.8718261719,1886.2821044922,5967.4360351563,6362.5639648438,2807.5642089844,906.9230957031,7510.6411132813,3840.0000000000,5976.7949218750,8388.7177734375,5663.7177734375,1337.0512695313,3224.3588867188,2798.3332519531,1247.4359130859,1535.0000000000,,,
2721.6015625000,3,5450.7690429688,3567.0512695313,2874.6154785156,690.2564086914,449.7435913086,7644.2309570313,1485.1281738281,4963.5898437500,1005.8973999023,2020.5128173828,2159.4870605469,6861.0258789063,2800.8974609375,41.9230690002,3194.8718261719,2369.1025390625,,,
2721.6093750000,3,7844.8715820313,5789.7436523438,4100.0000000000,1750.0000000000,4212.4360351563,5302.6923828125,3504.3588867188,740.5128173828,2331.2819824219,4752.4360351563,4345.2563476563,918.9743652344,1233.7178955078,4233.7177734375,5147.6923828125,2151.6667480469,,,
2721.6171875000,3,6861.4101562500,3942.8205566406,7528.5898437500,1542.3077392578,207.1794738770,178.0769195557,5744.7436523438,6993.0771484375,7423.7177734375,8391.2822265625,6716.9228515625,1526.7949218750,5611.7949218750,7552.5639648438,2931.0256347656,7402.0512695313,,,
2721.6250000000,3,7603.5898437500,838.7179565430,1750.5128173828,728.5897216797,2925.8974609375,6315.5126953125,5146.1538085938,1020.5128173828,2432.6923828125,1934.4871826172,4552.5639648438,4531.7949218750,3246.5385742188,1993.7178955078,3122.9487304688,350.2564086914,,,
2721.6328125000,3,6576.4101562500,5276.5385742188,3739.1025390625,6645.6411132813,1032.9487304688,2922.1794433594,6205.6411132813,1855.6409912109,3530.3845214844,3732.0512695313,3043.2050781250,1922.3077392578,1594.3590087891,8325.0000000000,3268.9743652344,5692.0512695313,,,
2721.6406250000,3,7010.1284179688,4133.9741210938,2298.7180175781,757.5640869141,3308.7180175781,7078.9741210938,1527.1794433594,4132.3076171875,4379.1025390625,5935.8974609375,5735.8974609375,6852.0512695313,3433.0769042969,3804.6154785156,6976.4101562500,6176.0258789063,,,
2721.6484375000,3,643.5897216797,4571.1538085938,5020.2563476563,3955.1281738281,578.5897216797,6843.3334960938,7233.8461914063,5537.8203125000,6576.5385742188,2875.2563476563,155.7692260742,7189.6152343750,8122.0512695313,4717.0512695313,2278.8461914063,1887.8205566406,,,
2721.6562500000,3,3772.5642089844,8201.7949218750,6433.2050781250,5525.8974609375,7029.4873046875,2396.9230957031,2887.4357910156,2425.8974609375,6927.6923828125,399.7435913086,711.1538085938,2074.4870605469,2441.9230957031,6883.8461914063,2224.4870605469,5687.8203125000,,,
2721.6640625000,3,107.1794815063,788.3333129883,2444.4870605469,6275.2563476563,4161.2822265625,5449.1025390625,6129.8715820313,5433.7177734375,402.0512695313,1091.2821044922,4835.8974609375,1062.3077392578,6590.8974609375,5012.4360351563,7189.6152343750,4430.7690429688,,,
2721.6718750000,3,1865.6409912109,3646.1538085938,4534.4873046875,6405.5126953125,8135.6411132813,1531.6666259766,4707.3076171875,1228.7178955078,2778.9743652344,6959.7436523438,7283.3334960938,865.6409912109,2872.6923828125,5537.4360351563,4636.7949218750,3415.5129394531,,,
2721.6796875000,3,3305.0000000000,156.6666564941,2969.7436523438,7381.6665039063,3272.9487304688,2170.2563476563,4468.5898437500,651.6666870117,5349.2309570313,652.6923217773,7266.6665039063,8354.3593750000,3695.0000000000,8395.7695312500,2199.4870605469,2658.5898437500,,,
2721.6875000000,3,7249.2309570313,8327.1796875000,5770.0000000000,5730.3847656250,3451.2819824219,7196.9228515625,5410.1284179688,4112.5639648438,7495.7690429688,7723.3334960938,4266.2822265625,2339.3588867188,3352.8205566406,8004.7436523438,5556.2822265625,5397.6923828125,,,
2721.6953125000,3,1575.0000000000,6677.9487304688,5037.4360351563,7385.5126953125,8171.2822265625,1498.5897216797,8008.3334960938,6655.3847656250,3155.5129394531,7767.9487304688,5122.0512695313,2178.0769042969,7936.5385742188,7957.3076171875,2832.9487304688,739.4871826172,,,
2721.7031250000,3,2290.2563476563,1954.4871826172,142.1794738770,322.4358825684,7710.6411132813,4109.6152343750,1861.1538085938,4340.2563476563,4066.6667480469,5388.5898437500,4495.3847656250,631.7948608398,7047.1796875000,4032.3076171875,3007.5642089844,416.7948608398,,,
2721.7109375000,3,7602.3076171875,7328.7177734375,1893.0769042969,2850.8974609375,5901.9228515625,5071.4101562500,1113.3333740234,3630.2563476563,3957.3076171875,167.9487152100,7642.6923828125,2299.3588867188,2976.4101562500,2768.5898437500,444.3589782715,3366.5385742188,,,
2721.7187500000,3,7987.8203125000,655.2564086914,750.6409912109,3930.6411132813,4221.4101562500,4115.7690429688,6992.1796875000,8166.6665039063,656.7948608398,2954.3588867188,698.8461303711,4176.6665039063,3643.3332519531,3868.5898437500,4242.3076171875,378.4615173340,,,
2721.7265625000,3,8176.1538085938,3130.2563476563,8239.1025390625,5049.2309570313,3708.8461914063,2592.6923828125,7420.1284179688,4414.7436523438,6842.4360351563,2280.3845214844,730.7692260742,7622.1796875000,2700.2563476563,6047.1796875000,3707.6923828125,3147.8205566406,,,
2721.7343750000,3,7320.2563476563,4224.2309570313,6920.8974609375,3091.6667480469,3714.6154785156,4779.2309570313,52.5640945435,1888.5897216797,1768.8461914063,6655.0000000000,800.2564086914,722.1795043945,6791.6665039063,126.7948608398,8135.6411132813,309.7435913086,,,
2721.7421875000,3,6665.2563476563,6632.5639648438,8113.5898437500,3194.1025390625,3855.7692871094,1809.2307128906,6616.6665039063,5510.6411132813,7893.7177734375,7852.6923828125,5873.9741210938,5400.3847656250,5169.7436523438,8397.8203125000,1461.5384521484,125.7692184448,,,
2721.7500000000,3,4582.9487304688,7570.8974609375,4180.5126953125,5056.6665039063,399.6153869629,6208.4614257813,1868.3333740234,1489.8718261719,5708.2050781250,5221.9228515625,116.2820434570,7175.0000000000,5446.9228515625,6991.6665039063,6769.3588867188,7045.6411132813,,,
2721.7578125000,3,1794.7435302734,3633.3332519531,8303.8457031250,8286.0253906250,4354.4873046875,6568.9741210938,6417.1796875000,927.5640869141,7173.4614257813,7474.6152343750,6541.7949218750,3140.3845214844,7100.2563476563,1304.1025390625,1108.7178955078,7297.9487304688,,,
2721.7656250000,3,4607.0512695313,4369.8715820313,4711.0258789063,5549.6152343750,8073.5898437500,6964.3588867188,1531.2821044922,5638.2050781250,8364.7431640625,2933.3332519531,3317.1794433594,1951.7949218750,2129.7436523438,889.3589477539,5087.4360351563,8121.2822265625,,,
2721.7734375000,3,6308.7177734375,2976.2819824219,5342.8203125000,1771.7949218750,4430.5126953125,2023.4615478516,2943.7180175781,4354.6152343750,4531.6665039063,6738.8461914063,7958.2050781250,7435.1284179688,6127.6923828125,6722.6923828125,7404.6152343750,10.5128116608,,,
2721.7812500000,3,3795.7692871094,5711.1538085938,5180.5126953125,6613.7177734375,6808.5898437500,1904.4871826172,1874.1025390625,4250.3847656250,1373.7178955078,889.4871826172,1707.8205566406,6849.2309570313,355.3846130371,8329.3593750000,6633.3334960938,6499.1025390625,,,
2721.7890625000,3,8166.4101562500,66.4102478027,7760.7690429688,4578.9741210938,3327.1794433594,6673.9741210938,4295.1284179688,6345.6411132813,4366.1538085938,3783.5898437500,5360.3847656250,639.8717651367,4761.1538085938,8139.8715820313,3976.0256347656,2093.0769042969,,,
2721.7968750000,3,6860.6411132813,5483.9741210938,4749.3588867188,1653.2050781250,5609.7436523438,3356.6667480469,2160.8974609375,5563.8461914063,6750.5126953125,7186.9228515625,5968.9741210938,6047.5639648438,3221.0256347656,6532.8203125000,1116.4102783203,2634.3588867188,,,
2721.8046875000,3,5253.3334960938,7971.2822265625,5793.3334960938,5865.3847656250,8214.1025390625,6395.5126953125,904.8717651367,1308.7178955078,562.5640869141,953.7179565430,551.9230957031,826.6666870117,1821.2821044922,8187.5639648438,4725.5126953125,868.2051391602,,,
2721.8125000000,3,4843.3334960938,35.7692222595,2739.6154785156,5297.4360351563,1827.9487304688,6656.7949218750,7226.0258789063,1181.1538085938,3421.7949218750,701.4102783203,221.9230651855,4326.0258789063,1388.7178955078,7650.0000000000,1243.4615478516,297.9486999512,,,
2721.8203125000,3,7081.2822265625,3651.6667480469,6978.0771484375,2412.4357910156,5936.2822265625,7596.7949218750,7488.0771484375,5289.7436523438,6491.4101562500,2546.4101562500,7223.0771484375,6843.9741210938,3307.8205566406,4226.2822265625,6554.3588867188,943.7179565430,,,
